2023-01-31 08:14:06,910 | INFO  | background-preinit | HV000001: Hibernate Validator 6.2.3.Final
2023-01-31 13:32:44,446 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:57, serverValue:11355}] to 172.16.10.74:27018
2023-01-31 13:32:44,451 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:56, serverValue:12364}] to 172.16.10.74:27017
2023-01-31 13:32:44,458 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:58, serverValue:11359}] to 172.16.10.74:27019
2023-01-31 13:32:44,520 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:59, serverValue:11356}] to 172.16.10.74:27018
2023-01-31 13:32:44,528 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:60, serverValue:12365}] to 172.16.10.74:27017
2023-01-31 13:32:44,532 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:61, serverValue:11360}] to 172.16.10.74:27019
2023-01-31 13:32:44,600 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:62, serverValue:11357}] to 172.16.10.74:27018
2023-01-31 13:32:44,608 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:64, serverValue:11361}] to 172.16.10.74:27019
2023-01-31 13:32:44,620 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:63, serverValue:12366}] to 172.16.10.74:27017
2023-01-31 13:32:55,229 | INFO  | http-nio-9207-exec-10 | requestId=xxxxxxx | deviceStr={"deviceId":"b4dea98ab1e32c4a","deviceName":"M2101K7AG","os":"Android","versionId":14,"ipAddress":"172.16.13.162"}
2023-01-31 13:32:55,250 | INFO  | http-nio-9207-exec-10 | -=====================> GET_LIST_POST_FILTER{"flag":"SAVED","scope":"USER"}
2023-01-31 13:32:55,251 | INFO  | http-nio-9207-exec-10 | ===> GET_LIST_POST_FILTER => encrypted: false => requestId: xxxxxxx => request raw from client: {"flag":"SAVED","scope":"USER"}
2023-01-31 13:32:55,252 | INFO  | http-nio-9207-exec-10 | ===========> GET_LIST_POST_FILTER => requestId: xxxxxxx => request clear from client: com.epay.ewallet.service.admin.payloads.request.GetListPostFilterRequest@50bac743
2023-01-31 13:32:55,252 | INFO  | http-nio-9207-exec-10 | xxxxxxx | GET_LIST_POST_FILTER | Start | header={"authorization":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIwOTQ4Mjg3NTYyIiwiZXhwIjoxNjc1MzE4MjkxLCJpYXQiOjE2NzUxMzgyOTF9.54lZcmZoaNqfmYB9UZNvsY96pXcC-lpvkuaHYWxqNGKm6cHIHM1t8wZZO9iQeM4bRsiTVit9MIVr4a7_F4DAlw","device":"{\"deviceId\":\"b4dea98ab1e32c4a\",\"deviceName\":\"M2101K7AG\",\"os\":\"Android\",\"versionId\":14,\"ipAddress\":\"172.16.13.162\"}","requestid":"xxxxxxx","content-type":"application/json","user-agent":"PostmanRuntime/7.30.0","accept":"*/*","postman-token":"c330f75b-dcaf-46a7-a9b1-2320e9bd238a","host":"localhost:9207","accept-encoding":"gzip, deflate, br","connection":"keep-alive","content-length":"45"} | request={"flag":"SAVED","scope":"USER"} | encrypted=false
2023-01-31 13:32:55,262 | INFO  | http-nio-9207-exec-10 | ===> GET_LIST_POST_FILTER => userDO from DB: User [id=2385, phoneNumber=0948287562, name=TRẦN THU HÀ, email=null, status=4, personalId=017399641, personalIdType=CMT, address=SƠN ĐỒNG, HOÀI ĐỨC, TP. HÀ NỘI, lang=VN, password=$2a$10$m3swtTOKtI15xMDoCekRkOwlWzMv4.XYQlOgytGepRe6ZfVv76rum, companyId=3, avatar=https://firebasestorage.googleapis.com:443/v0/b/ewallet-31945.appspot.com/o/emo%2F0948287562%2Favatar.jpg?alt=media&token=12b0ed34-1e24-454e-8303-6727e4c854ba]
2023-01-31 13:32:55,263 | INFO  | http-nio-9207-exec-10 | GET LIST POST FILTER 
2023-01-31 13:32:55,336 | INFO  | http-nio-9207-exec-10 | Opened connection [connectionId{localValue:65, serverValue:12368}] to 172.16.10.74:27017
2023-01-31 13:32:55,387 | INFO  | http-nio-9207-exec-10 | ===> GET_LIST_POST_FILTER => response clear: {"ecode":"0000","data":[{"_id":"post_6d8cc10d42bf4504837a128132865fe2","userId":"1467","groupId":"3","content":"nội dung 1","status":"PENDING","createDate":"Oct 31, 2022, 4:34:50 PM","editDate":"Oct 31, 2022, 4:34:50 PM","reason":"","marketType":"MARKET","category":"1","price":"10000","postByRole":"USER","countReport":5,"user":{"userId":"1467","avartar":"https://firebasestorage.googleapis.com/v0/b/ewallet-31945.appspot.com/o/emo%2F0973955694%2Fid_card%2Fid_card_selfie.jpg?alt\u003dmedia\u0026token\u003dba03f3ad-8442-4bab-97ff-ac97fcd9c9ef","name":"Cao Van Tung"}}],"message":"Successful","p_ecode":"0000","p_message":"Success"}
2023-01-31 13:33:44,443 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:67, serverValue:11368}] to 172.16.10.74:27018
2023-01-31 13:33:44,446 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:68, serverValue:11372}] to 172.16.10.74:27019
2023-01-31 13:33:44,446 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:66, serverValue:12380}] to 172.16.10.74:27017
2023-01-31 13:33:44,508 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:69, serverValue:11369}] to 172.16.10.74:27018
2023-01-31 13:33:44,523 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:71, serverValue:12381}] to 172.16.10.74:27017
2023-01-31 13:33:44,523 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:70, serverValue:11373}] to 172.16.10.74:27019
2023-01-31 13:33:44,579 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:72, serverValue:11370}] to 172.16.10.74:27018
2023-01-31 13:33:44,592 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:73, serverValue:12382}] to 172.16.10.74:27017
2023-01-31 13:33:44,592 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:74, serverValue:11374}] to 172.16.10.74:27019
2023-01-31 13:34:44,602 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:76, serverValue:11383}] to 172.16.10.74:27019
2023-01-31 13:34:44,602 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:75, serverValue:11379}] to 172.16.10.74:27018
2023-01-31 13:34:44,602 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:77, serverValue:12393}] to 172.16.10.74:27017
2023-01-31 13:34:44,794 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:78, serverValue:11380}] to 172.16.10.74:27018
2023-01-31 13:34:44,795 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:80, serverValue:12394}] to 172.16.10.74:27017
2023-01-31 13:34:44,795 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:79, serverValue:11384}] to 172.16.10.74:27019
2023-01-31 13:34:44,926 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:81, serverValue:11381}] to 172.16.10.74:27018
2023-01-31 13:34:44,926 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:82, serverValue:11385}] to 172.16.10.74:27019
2023-01-31 13:34:44,927 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:83, serverValue:12395}] to 172.16.10.74:27017
2023-01-31 13:35:44,448 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:86, serverValue:12409}] to 172.16.10.74:27017
2023-01-31 13:35:44,461 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:85, serverValue:11399}] to 172.16.10.74:27019
2023-01-31 13:35:44,462 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:84, serverValue:11395}] to 172.16.10.74:27018
2023-01-31 13:35:44,523 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:87, serverValue:12410}] to 172.16.10.74:27017
2023-01-31 13:35:44,529 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:88, serverValue:11400}] to 172.16.10.74:27019
2023-01-31 13:35:44,530 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:89, serverValue:11396}] to 172.16.10.74:27018
2023-01-31 13:35:44,602 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:90, serverValue:12411}] to 172.16.10.74:27017
2023-01-31 13:35:44,602 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:91, serverValue:11401}] to 172.16.10.74:27019
2023-01-31 13:35:44,608 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:92, serverValue:11397}] to 172.16.10.74:27018
2023-01-31 13:36:44,439 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:93, serverValue:12421}] to 172.16.10.74:27017
2023-01-31 13:36:44,442 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:94, serverValue:11409}] to 172.16.10.74:27019
2023-01-31 13:36:44,443 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:95, serverValue:11405}] to 172.16.10.74:27018
2023-01-31 13:36:44,512 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:96, serverValue:12422}] to 172.16.10.74:27017
2023-01-31 13:36:44,525 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:98, serverValue:11406}] to 172.16.10.74:27018
2023-01-31 13:36:44,530 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:97, serverValue:11410}] to 172.16.10.74:27019
2023-01-31 13:36:44,588 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:99, serverValue:12423}] to 172.16.10.74:27017
2023-01-31 13:36:44,593 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:100, serverValue:11407}] to 172.16.10.74:27018
2023-01-31 13:36:44,618 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:101, serverValue:11411}] to 172.16.10.74:27019
2023-01-31 13:36:48,952 | INFO  | http-nio-9207-exec-2 | requestId=xxxxxxx | deviceStr={"deviceId":"b4dea98ab1e32c4a","deviceName":"M2101K7AG","os":"Android","versionId":14,"ipAddress":"172.16.13.162"}
2023-01-31 13:36:48,972 | INFO  | http-nio-9207-exec-2 | -=====================> GET_LIST_POST_FILTER{"flag":"SAVED","scope":"USER"}
2023-01-31 13:36:48,973 | INFO  | http-nio-9207-exec-2 | ===> GET_LIST_POST_FILTER => encrypted: false => requestId: xxxxxxx => request raw from client: {"flag":"SAVED","scope":"USER"}
2023-01-31 13:36:48,974 | INFO  | http-nio-9207-exec-2 | ===========> GET_LIST_POST_FILTER => requestId: xxxxxxx => request clear from client: com.epay.ewallet.service.admin.payloads.request.GetListPostFilterRequest@20038ab9
2023-01-31 13:36:48,974 | INFO  | http-nio-9207-exec-2 | xxxxxxx | GET_LIST_POST_FILTER | Start | header={"authorization":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIwOTQ4Mjg3NTYyIiwiZXhwIjoxNjc1MzE4MjkxLCJpYXQiOjE2NzUxMzgyOTF9.54lZcmZoaNqfmYB9UZNvsY96pXcC-lpvkuaHYWxqNGKm6cHIHM1t8wZZO9iQeM4bRsiTVit9MIVr4a7_F4DAlw","device":"{\"deviceId\":\"b4dea98ab1e32c4a\",\"deviceName\":\"M2101K7AG\",\"os\":\"Android\",\"versionId\":14,\"ipAddress\":\"172.16.13.162\"}","requestid":"xxxxxxx","content-type":"application/json","user-agent":"PostmanRuntime/7.30.0","accept":"*/*","postman-token":"13d95ad0-d4db-4a08-ac5f-8f81770c8ff5","host":"localhost:9207","accept-encoding":"gzip, deflate, br","connection":"keep-alive","content-length":"45"} | request={"flag":"SAVED","scope":"USER"} | encrypted=false
2023-01-31 13:36:48,988 | INFO  | http-nio-9207-exec-2 | ===> GET_LIST_POST_FILTER => userDO from DB: User [id=2385, phoneNumber=0948287562, name=TRẦN THU HÀ, email=null, status=4, personalId=017399641, personalIdType=CMT, address=SƠN ĐỒNG, HOÀI ĐỨC, TP. HÀ NỘI, lang=VN, password=$2a$10$m3swtTOKtI15xMDoCekRkOwlWzMv4.XYQlOgytGepRe6ZfVv76rum, companyId=3, avatar=https://firebasestorage.googleapis.com:443/v0/b/ewallet-31945.appspot.com/o/emo%2F0948287562%2Favatar.jpg?alt=media&token=12b0ed34-1e24-454e-8303-6727e4c854ba]
2023-01-31 13:36:48,988 | INFO  | http-nio-9207-exec-2 | GET LIST POST FILTER 
2023-01-31 13:36:49,058 | INFO  | http-nio-9207-exec-2 | Opened connection [connectionId{localValue:102, serverValue:12425}] to 172.16.10.74:27017
2023-01-31 13:36:49,107 | INFO  | http-nio-9207-exec-2 | ===> GET_LIST_POST_FILTER => response clear: {"ecode":"0000","data":[{"_id":"post_6d8cc10d42bf4504837a128132865fe2","userId":"1467","groupId":"3","content":"nội dung 1","status":"PENDING","createDate":"Oct 31, 2022, 4:34:50 PM","editDate":"Oct 31, 2022, 4:34:50 PM","reason":"","marketType":"MARKET","category":"1","price":"10000","postByRole":"USER","countReport":5,"user":{"userId":"1467","avartar":"https://firebasestorage.googleapis.com/v0/b/ewallet-31945.appspot.com/o/emo%2F0973955694%2Fid_card%2Fid_card_selfie.jpg?alt\u003dmedia\u0026token\u003dba03f3ad-8442-4bab-97ff-ac97fcd9c9ef","name":"Cao Van Tung"}},{"_id":"postbd4d5f63a9ec4df5a67733eb89d05bfd","userId":"2684","groupId":"3","content":"test bài ở my post","status":"ACTIVE","createDate":"Dec 27, 2022, 3:37:45 PM","editDate":"Dec 30, 2022, 9:14:24 PM","reason":"","marketType":"MARKET","category":"19","price":"66666","postByRole":"USER","countReport":0,"image":"https://firebasestorage.googleapis.com/v0/b/ewallet-31945.appspot.com/o/post%2F0971651512%2Fcreate_post_20221227_08%3A38%3A48462.jpg?alt\u003dmedia\u0026token\u003d61456a1c-10f6-49ef-ad3b-658c1abdb889","user":{"userId":"2684","avartar":"https://firebasestorage.googleapis.com/v0/b/ewallet-31945.appspot.com/o/emo%2F0971651512%2Favatar.jpg?alt\u003dmedia\u0026token\u003de8fef9d8-5100-4476-9208-c1820c00000e","name":"Đỗ Văn Nhu"}}],"message":"Successful","p_ecode":"0000","p_message":"Success"}
2023-01-31 13:37:16,011 | INFO  | http-nio-9207-exec-4 | requestId=xxxxxxx | deviceStr={"deviceId":"b4dea98ab1e32c4a","deviceName":"M2101K7AG","os":"Android","versionId":14,"ipAddress":"172.16.13.162"}
2023-01-31 13:37:16,032 | INFO  | http-nio-9207-exec-4 | -=====================> GET_LIST_POST_FILTER{"flag":"SAVED","scope":"ALL"}
2023-01-31 13:37:16,032 | INFO  | http-nio-9207-exec-4 | ===> GET_LIST_POST_FILTER => encrypted: false => requestId: xxxxxxx => request raw from client: {"flag":"SAVED","scope":"ALL"}
2023-01-31 13:37:16,034 | INFO  | http-nio-9207-exec-4 | ===========> GET_LIST_POST_FILTER => requestId: xxxxxxx => request clear from client: com.epay.ewallet.service.admin.payloads.request.GetListPostFilterRequest@33e7adb8
2023-01-31 13:37:16,034 | INFO  | http-nio-9207-exec-4 | xxxxxxx | GET_LIST_POST_FILTER | Start | header={"authorization":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIwOTQ4Mjg3NTYyIiwiZXhwIjoxNjc1MzE4MjkxLCJpYXQiOjE2NzUxMzgyOTF9.54lZcmZoaNqfmYB9UZNvsY96pXcC-lpvkuaHYWxqNGKm6cHIHM1t8wZZO9iQeM4bRsiTVit9MIVr4a7_F4DAlw","device":"{\"deviceId\":\"b4dea98ab1e32c4a\",\"deviceName\":\"M2101K7AG\",\"os\":\"Android\",\"versionId\":14,\"ipAddress\":\"172.16.13.162\"}","requestid":"xxxxxxx","content-type":"application/json","user-agent":"PostmanRuntime/7.30.0","accept":"*/*","postman-token":"0f02e236-6d65-431c-9408-59acdb1cdcab","host":"localhost:9207","accept-encoding":"gzip, deflate, br","connection":"keep-alive","content-length":"44"} | request={"flag":"SAVED","scope":"ALL"} | encrypted=false
2023-01-31 13:37:16,044 | INFO  | http-nio-9207-exec-4 | ===> GET_LIST_POST_FILTER => userDO from DB: User [id=2385, phoneNumber=0948287562, name=TRẦN THU HÀ, email=null, status=4, personalId=017399641, personalIdType=CMT, address=SƠN ĐỒNG, HOÀI ĐỨC, TP. HÀ NỘI, lang=VN, password=$2a$10$m3swtTOKtI15xMDoCekRkOwlWzMv4.XYQlOgytGepRe6ZfVv76rum, companyId=3, avatar=https://firebasestorage.googleapis.com:443/v0/b/ewallet-31945.appspot.com/o/emo%2F0948287562%2Favatar.jpg?alt=media&token=12b0ed34-1e24-454e-8303-6727e4c854ba]
2023-01-31 13:37:16,116 | INFO  | http-nio-9207-exec-4 | Opened connection [connectionId{localValue:103, serverValue:12429}] to 172.16.10.74:27017
2023-01-31 13:37:16,127 | INFO  | http-nio-9207-exec-4 | Check quyền admin
2023-01-31 13:37:16,128 | INFO  | http-nio-9207-exec-4 | GET LIST POST FILTER 
2023-01-31 13:37:16,187 | INFO  | http-nio-9207-exec-4 | ===> GET_LIST_POST_FILTER => response clear: {"ecode":"0000","data":[{"_id":"post_3e4c35e567fa4c279537e267cbae216b","userId":"1467","groupId":"3","content":"α7R V cho bạn trải nghiệm nắm trọn tầm nhìn của mình mới hoàn toàn, với bộ xử lý AI giúp nhận dạng và theo dõi chủ thể. Các nhà sáng tạo hình ảnh được hưởng lợi từ chất lượng ảnh tĩnh và độ phân giải với chuẩn mực mới cũng như quay video lên đến chuẩn 8K, cùng với độ ổn định hình ảnh 8 bước được cải thiện đáng kể và khả năng kết nối, quy trình làm việc tiên tiến.","status":"ACTIVE","createDate":"Oct 27, 2022, 11:35:00 AM","editDate":"Nov 29, 2022, 9:47:12 AM","reason":"","marketType":"MARKET","category":"6","price":"92000000","postByRole":"USER","countReport":0,"image":"https://images.immediate.co.uk/production/volatile/sites/3/2021/06/Ice-Cube-and-Chris-Tucker-in-Friday-1995-Alamy--22788ec.jpg?quality\u003d90\u0026webp\u003dtrue\u0026resize\u003d1000,667","user":{"userId":"1467","avartar":"https://firebasestorage.googleapis.com/v0/b/ewallet-31945.appspot.com/o/emo%2F0973955694%2Fid_card%2Fid_card_selfie.jpg?alt\u003dmedia\u0026token\u003dba03f3ad-8442-4bab-97ff-ac97fcd9c9ef","name":"Cao Van Tung"}},{"_id":"post_6d8cc10d42bf4504837a128132865fe2","userId":"1467","groupId":"3","content":"nội dung 1","status":"PENDING","createDate":"Oct 31, 2022, 4:34:50 PM","editDate":"Oct 31, 2022, 4:34:50 PM","reason":"","marketType":"MARKET","category":"1","price":"10000","postByRole":"USER","countReport":5,"user":{"userId":"1467","avartar":"https://firebasestorage.googleapis.com/v0/b/ewallet-31945.appspot.com/o/emo%2F0973955694%2Fid_card%2Fid_card_selfie.jpg?alt\u003dmedia\u0026token\u003dba03f3ad-8442-4bab-97ff-ac97fcd9c9ef","name":"Cao Van Tung"}},{"_id":"post_daef23a218914c7d9b498c128e572d93","userId":"2455","groupId":"3","content":"nội dung có các chủ đề #dungtv@123 #epay#social$456 !","status":"PENDING","createDate":"Nov 3, 2022, 10:35:59 AM","editDate":"Nov 22, 2022, 3:09:04 PM","reason":"","marketType":"MARKET","category":"1","price":"10000","postByRole":"USER","countReport":0,"image":"https://encrypted-tbn2.gstatic.com/images?q\u003dtbn:ANd9GcRRh3TzCgJOHBAYbC0E_KJa12xz1HQdILmWD7vbS8FgIFHa6hUZ"},{"_id":"postbd4d5f63a9ec4df5a67733eb89d05bfd","userId":"2684","groupId":"3","content":"test bài ở my post","status":"ACTIVE","createDate":"Dec 27, 2022, 3:37:45 PM","editDate":"Dec 30, 2022, 9:14:24 PM","reason":"","marketType":"MARKET","category":"19","price":"66666","postByRole":"USER","countReport":0,"image":"https://firebasestorage.googleapis.com/v0/b/ewallet-31945.appspot.com/o/post%2F0971651512%2Fcreate_post_20221227_08%3A38%3A48462.jpg?alt\u003dmedia\u0026token\u003d61456a1c-10f6-49ef-ad3b-658c1abdb889","user":{"userId":"2684","avartar":"https://firebasestorage.googleapis.com/v0/b/ewallet-31945.appspot.com/o/emo%2F0971651512%2Favatar.jpg?alt\u003dmedia\u0026token\u003de8fef9d8-5100-4476-9208-c1820c00000e","name":"Đỗ Văn Nhu"}}],"message":"Successful","p_ecode":"0000","p_message":"Success"}
2023-01-31 13:37:44,447 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:105, serverValue:11415}] to 172.16.10.74:27018
2023-01-31 13:37:44,447 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:104, serverValue:12435}] to 172.16.10.74:27017
2023-01-31 13:37:44,449 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:106, serverValue:11419}] to 172.16.10.74:27019
2023-01-31 13:37:44,523 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:109, serverValue:11420}] to 172.16.10.74:27019
2023-01-31 13:37:44,532 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:107, serverValue:11416}] to 172.16.10.74:27018
2023-01-31 13:37:44,533 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:108, serverValue:12436}] to 172.16.10.74:27017
2023-01-31 13:37:44,598 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:111, serverValue:11417}] to 172.16.10.74:27018
2023-01-31 13:37:44,598 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:110, serverValue:11421}] to 172.16.10.74:27019
2023-01-31 13:37:44,605 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:112, serverValue:12437}] to 172.16.10.74:27017
2023-01-31 13:38:05,162 | INFO  | http-nio-9207-exec-5 | requestId=xxxxxxx | deviceStr={"deviceId":"b4dea98ab1e32c4a","deviceName":"M2101K7AG","os":"Android","versionId":14,"ipAddress":"172.16.13.162"}
2023-01-31 13:38:05,181 | INFO  | http-nio-9207-exec-5 | -=====================> GET_LIST_POST_FILTER{"flag":"PENDING","scope":"ALL"}
2023-01-31 13:38:05,182 | INFO  | http-nio-9207-exec-5 | ===> GET_LIST_POST_FILTER => encrypted: false => requestId: xxxxxxx => request raw from client: {"flag":"PENDING","scope":"ALL"}
2023-01-31 13:38:05,183 | INFO  | http-nio-9207-exec-5 | ===========> GET_LIST_POST_FILTER => requestId: xxxxxxx => request clear from client: com.epay.ewallet.service.admin.payloads.request.GetListPostFilterRequest@4326b49
2023-01-31 13:38:05,184 | INFO  | http-nio-9207-exec-5 | xxxxxxx | GET_LIST_POST_FILTER | Start | header={"authorization":"Bearer eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIwOTQ4Mjg3NTYyIiwiZXhwIjoxNjc1MzE4MjkxLCJpYXQiOjE2NzUxMzgyOTF9.54lZcmZoaNqfmYB9UZNvsY96pXcC-lpvkuaHYWxqNGKm6cHIHM1t8wZZO9iQeM4bRsiTVit9MIVr4a7_F4DAlw","device":"{\"deviceId\":\"b4dea98ab1e32c4a\",\"deviceName\":\"M2101K7AG\",\"os\":\"Android\",\"versionId\":14,\"ipAddress\":\"172.16.13.162\"}","requestid":"xxxxxxx","content-type":"application/json","user-agent":"PostmanRuntime/7.30.0","accept":"*/*","postman-token":"54de6a93-a564-453b-9f73-9cfcb1527987","host":"localhost:9207","accept-encoding":"gzip, deflate, br","connection":"keep-alive","content-length":"46"} | request={"flag":"PENDING","scope":"ALL"} | encrypted=false
2023-01-31 13:38:05,194 | INFO  | http-nio-9207-exec-5 | ===> GET_LIST_POST_FILTER => userDO from DB: User [id=2385, phoneNumber=0948287562, name=TRẦN THU HÀ, email=null, status=4, personalId=017399641, personalIdType=CMT, address=SƠN ĐỒNG, HOÀI ĐỨC, TP. HÀ NỘI, lang=VN, password=$2a$10$m3swtTOKtI15xMDoCekRkOwlWzMv4.XYQlOgytGepRe6ZfVv76rum, companyId=3, avatar=https://firebasestorage.googleapis.com:443/v0/b/ewallet-31945.appspot.com/o/emo%2F0948287562%2Favatar.jpg?alt=media&token=12b0ed34-1e24-454e-8303-6727e4c854ba]
2023-01-31 13:38:05,265 | INFO  | http-nio-9207-exec-5 | Opened connection [connectionId{localValue:113, serverValue:12439}] to 172.16.10.74:27017
2023-01-31 13:38:05,278 | INFO  | http-nio-9207-exec-5 | Check quyền admin
2023-01-31 13:38:05,278 | INFO  | http-nio-9207-exec-5 | GET LIST POST FILTER 
